# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/exonerate-filter-tests/seq-f100/mafft-nt/ -o ../03-Alignments/exonerate-filter-tests/seq-f100/filter
# Runtime:        03/21/2021 15:02:19
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq-f100/mafft-nt
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq-f100/filter-seq20-site50
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq-f100/filter-seq20-site50/aln-stats.tab
# ----------------
# 03.21.2021 | 15:02:19 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000101714-mafft-cds.fa	194	1593	1277.5567010309278	194	0	72	36	2	1419	NA	150	122	1443	1335.122950819672	122	0	NA	172	2	759	NA
ENSMUSP00000057312-mafft-cds.fa	192	52	51.505208333333336	84	21	0	5	2	4	NA	0	192	52	51.505208333333336	84	21	NA	5	2	4	NA
ENSMUSP00000022007-mafft-cds.fa	190	193	146.93157894736842	184	2	74	0	1	193	NA	11	116	182	177.5	112	1	NA	8	1	30	NA
ENSMUSP00000020776-mafft-cds.fa	193	267	187.24352331606218	186	3	132	0	2	267	NA	0	61	267	245.62295081967213	61	0	NA	22	2	70	NA
ENSMUSP00000123155-mafft-cds.fa	190	125	113.46842105263158	139	17	34	0	0	125	NA	0	156	125	122.91666666666667	109	15	NA	22	0	27	NA
ENSMUSP00000061893-mafft-cds.fa	193	367	293.6839378238342	191	1	85	0	2	340	NA	4	108	363	329.25	106	1	NA	21	0	150	NA
ENSMUSP00000028020-mafft-cds.fa	193	492	449.6165803108808	193	0	17	0	0	492	NA	5	176	487	459.40340909090907	176	0	NA	10	0	216	NA
ENSMUSP00000109881-mafft-cds.fa	193	814	688.5906735751296	193	0	48	0	28	814	NA	37	145	777	716.0896551724138	145	0	NA	6	25	563	NA
ENSMUSP00000031347-mafft-cds.fa	191	187	164.0104712041885	187	2	29	0	0	187	NA	0	162	187	174.15432098765433	158	2	NA	6	0	68	NA
ENSMUSP00000001806-mafft-cds.fa	193	562	528.7461139896373	189	2	9	10	1	408	NA	21	184	541	534.2228260869565	180	2	NA	15	1	178	NA
ENSMUSP00000099760-mafft-cds.fa	193	418	394.1502590673575	193	0	18	1	13	312	NA	8	175	410	400.58285714285716	175	0	NA	2	12	224	NA
ENSMUSP00000140864-mafft-cds.fa	194	415	392.0257731958763	194	0	9	0	0	415	NA	0	185	415	399.47027027027025	185	0	NA	24	0	172	NA
ENSMUSP00000028656-mafft-cds.fa	193	316	239.17098445595855	193	0	89	0	0	316	NA	21	104	295	286.4519230769231	104	0	NA	12	0	101	NA
ENSMUSP00000045154-mafft-cds.fa	193	330	216.8341968911917	189	2	157	0	2	330	NA	0	36	330	291.3888888888889	36	0	NA	100	0	56	NA
ENSMUSP00000055528-mafft-cds.fa	193	161	154.7979274611399	174	7	12	1	0	110	NA	4	181	157	156.31491712707182	162	7	NA	5	0	34	NA
ENSMUSP00000125746-mafft-cds.fa	193	357	300.57512953367876	191	1	53	0	1	357	NA	29	140	328	317.17857142857144	138	1	NA	12	1	151	NA
ENSMUSP00000031349-mafft-cds.fa	192	250	238.34375	192	0	10	0	1	197	NA	10	182	240	239.02197802197801	180	1	NA	2	0	59	NA
ENSMUSP00000119606-mafft-cds.fa	194	342	332.2216494845361	168	10	6	8	0	300	NA	0	188	342	335.57978723404256	162	10	NA	20	0	197	NA
ENSMUSP00000028340-mafft-cds.fa	191	138	123.72774869109948	173	9	40	0	0	96	NA	4	151	134	131.2980132450331	137	7	NA	20	0	21	NA
ENSMUSP00000139667-mafft-cds.fa	194	347	305.19072164948454	194	0	37	0	0	309	NA	0	157	347	320.78343949044586	157	0	NA	0	0	190	NA
ENSMUSP00000106166-mafft-cds.fa	192	254	208.50520833333334	192	0	87	0	0	254	NA	21	105	233	232.5047619047619	105	0	NA	17	0	5	NA
ENSMUSP00000105358-mafft-cds.fa	194	299	275.9587628865979	185	4	20	4	0	259	NA	0	174	299	284.92528735632186	165	4	NA	6	0	142	NA
ENSMUSP00000099360-mafft-cds.fa	193	212	203.38860103626942	178	7	19	0	0	212	NA	0	174	212	211.52298850574712	159	7	NA	16	0	22	NA
ENSMUSP00000106809-mafft-cds.fa	192	825	505.6302083333333	192	0	187	0	0	825	NA	0	5	825	684.4	5	0	NA	636	0	144	NA
ENSMUSP00000122288-mafft-cds.fa	192	130	104.21875	152	14	76	0	0	130	NA	0	116	130	129.81896551724137	101	6	NA	34	0	0	NA
ENSMUSP00000153308-mafft-cds.fa	193	436	381.73056994818654	193	0	43	0	0	408	NA	15	150	421	404.18	150	0	NA	5	0	155	NA
ENSMUSP00000030915-mafft-cds.fa	192	382	275.4895833333333	190	1	119	0	1	382	NA	0	73	382	338.2191780821918	71	1	NA	18	0	196	NA
ENSMUSP00000048239-mafft-cds.fa	192	281	205.30729166666666	185	3	95	0	9	281	NA	12	97	269	245.88659793814432	90	3	NA	17	4	82	NA
ENSMUSP00000120759-mafft-cds.fa	192	210	145.39583333333334	180	5	109	0	0	210	NA	0	83	210	188.04819277108433	81	1	NA	15	0	104	NA
ENSMUSP00000145942-mafft-cds.fa	144	162	153.58333333333334	118	12	11	0	5	162	NA	6	133	156	155.90977443609023	107	12	NA	49	4	4	NA
ENSMUSP00000027974-mafft-cds.fa	193	498	353.0103626943005	193	0	142	0	1	498	NA	0	51	498	424.29411764705884	51	0	NA	86	1	159	NA
ENSMUSP00000105561-mafft-cds.fa	193	258	243.93264248704662	186	3	8	0	0	232	NA	0	185	258	247.38378378378377	178	3	NA	13	0	74	NA
ENSMUSP00000043138-mafft-cds.fa	194	1064	930.9329896907217	194	0	23	1	5	847	NA	62	171	1002	945.9298245614035	171	0	NA	29	5	575	NA
ENSMUSP00000123990-mafft-cds.fa	192	252	186.43229166666666	190	1	110	0	1	252	NA	0	82	252	232.14634146341464	82	0	NA	8	0	108	NA
ENSMUSP00000035154-mafft-cds.fa	192	160	143.18229166666666	178	4	34	0	14	160	NA	8	158	152	147.89240506329114	146	3	NA	2	14	34	NA
ENSMUSP00000053175-mafft-cds.fa	193	359	330.64248704663214	193	0	29	0	1	359	NA	0	164	359	348.3475609756098	164	0	NA	17	1	222	NA
ENSMUSP00000078469-mafft-cds.fa	194	883	787.9484536082474	194	0	32	8	1	772	NA	30	162	853	812.4444444444445	162	0	NA	20	1	627	NA
ENSMUSP00000021056-mafft-cds.fa	194	1891	1552.0051546391753	194	0	54	0	0	1809	NA	176	140	1715	1581.1571428571428	140	0	NA	42	0	1055	NA
ENSMUSP00000034854-mafft-cds.fa	194	465	428.4381443298969	194	0	19	0	0	465	NA	4	175	461	441.2	175	0	NA	14	0	194	NA
ENSMUSP00000099468-mafft-cds.fa	194	1201	1085.0360824742268	192	1	20	0	0	1023	NA	22	174	1179	1107.9195402298851	172	1	NA	52	0	710	NA
ENSMUSP00000099668-mafft-cds.fa	194	1010	818.5824742268042	192	1	65	0	0	1010	NA	35	129	975	879.8449612403101	127	1	NA	13	0	804	NA
ENSMUSP00000028179-mafft-cds.fa	194	248	191.10309278350516	194	0	90	0	4	248	NA	0	104	248	222.51923076923077	104	0	NA	5	3	209	NA
ENSMUSP00000062037-mafft-cds.fa	193	289	224.87564766839378	191	1	112	1	0	247	NA	0	81	289	265.9259259259259	81	0	NA	62	0	30	NA
ENSMUSP00000127662-mafft-cds.fa	193	304	264.1658031088083	191	1	45	0	0	304	NA	0	148	304	289.0067567567568	146	1	NA	14	0	88	NA
ENSMUSP00000041173-mafft-cds.fa	193	788	578.2124352331606	193	0	116	0	0	763	NA	0	77	788	672.8311688311688	77	0	NA	95	0	332	NA
ENSMUSP00000129515-mafft-cds.fa	97	113	110.31958762886597	95	1	2	7	0	33	NA	0	95	113	110.9578947368421	93	1	NA	8	0	22	NA
ENSMUSP00000075658-mafft-cds.fa	194	871	561.2525773195877	194	0	184	0	2	871	NA	0	10	871	715.5	10	0	NA	558	0	159	NA
ENSMUSP00000002735-mafft-cds.fa	190	273	235.66842105263157	188	1	44	0	0	273	NA	0	146	273	253.3972602739726	144	1	NA	15	0	91	NA
ENSMUSP00000147560-mafft-cds.fa	194	488	400.78350515463916	194	0	62	0	0	488	NA	5	132	483	439.65909090909093	132	0	NA	19	0	284	NA
ENSMUSP00000027637-mafft-cds.fa	135	44	43.837037037037035	79	16	0	2	8	9	NA	0	135	44	43.837037037037035	79	16	NA	2	8	9	NA
ENSMUSP00000154340-mafft-cds.fa	190	92	87.32631578947368	169	9	1	0	0	21	NA	4	189	88	85.41798941798942	167	8	NA	0	0	13	NA
ENSMUSP00000002737-mafft-cds.fa	193	220	190.26943005181346	180	5	80	6	0	121	NA	0	113	220	218.7079646017699	107	3	NA	14	0	37	NA
ENSMUSP00000024104-mafft-cds.fa	193	424	368.30051813471505	193	0	32	2	9	385	NA	11	161	413	384.54658385093165	161	0	NA	5	9	187	NA
ENSMUSP00000024880-mafft-cds.fa	193	508	427.51295336787564	193	0	55	0	1	456	NA	27	138	481	447.7173913043478	138	0	NA	22	0	217	NA
ENSMUSP00000135064-mafft-cds.fa	16	30	29.6875	10	2	0	17	25	1	NA	0	16	30	29.6875	10	2	NA	17	25	1	NA
ENSMUSP00000109234-mafft-cds.fa	194	458	315.5257731958763	194	0	168	0	0	406	NA	0	26	458	377.3076923076923	26	0	NA	116	0	107	NA
ENSMUSP00000002740-mafft-cds.fa	189	156	147.84656084656083	164	12	19	0	0	156	NA	0	170	156	153.3764705882353	145	12	NA	1	0	46	NA
ENSMUSP00000022623-mafft-cds.fa	193	524	428.10362694300517	193	0	65	0	0	461	NA	21	128	503	476.6875	128	0	NA	32	0	249	NA
ENSMUSP00000091895-mafft-cds.fa	191	412	339.9109947643979	191	0	84	0	3	412	NA	8	107	404	395.5981308411215	107	0	NA	28	2	59	NA
ENSMUSP00000101644-mafft-cds.fa	193	398	338.6062176165803	188	2	39	1	1	369	NA	33	154	365	348.9220779220779	149	2	NA	14	1	108	NA
ENSMUSP00000033602-mafft-cds.fa	193	250	227.24352331606218	178	5	56	3	0	217	NA	0	137	250	243.94160583941607	124	4	NA	29	0	104	NA
ENSMUSP00000086615-mafft-cds.fa	194	1146	382.0257731958763	194	0	194	0	74	1110	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000023630-mafft-cds.fa	190	185	137.5157894736842	180	4	105	0	3	185	NA	0	85	185	181.31764705882352	85	0	NA	4	3	76	NA
ENSMUSP00000022511-mafft-cds.fa	194	1425	1101.1855670103093	194	0	130	22	2	1315	NA	0	64	1425	1211.359375	64	0	NA	246	0	729	NA
ENSMUSP00000100617-mafft-cds.fa	149	481	344.16107382550337	147	1	88	8	0	376	NA	0	61	481	447.0	61	0	NA	133	0	100	NA
ENSMUSP00000049663-mafft-cds.fa	194	533	459.5103092783505	194	0	38	1	1	464	NA	23	156	510	477.3397435897436	156	0	NA	3	0	396	NA
ENSMUSP00000037890-mafft-cds.fa	193	502	314.4507772020725	193	0	147	0	11	502	NA	0	46	502	427.1521739130435	46	0	NA	71	3	164	NA
ENSMUSP00000052989-mafft-cds.fa	188	501	472.2925531914894	188	0	21	0	1	475	NA	0	167	501	493.0	167	0	NA	8	1	109	NA
ENSMUSP00000074581-mafft-cds.fa	191	337	323.05759162303667	189	1	15	7	0	258	NA	0	176	337	331.28409090909093	174	1	NA	16	0	92	NA
ENSMUSP00000130176-mafft-cds.fa	194	335	307.5412371134021	185	4	43	11	0	303	NA	0	151	335	327.07284768211923	142	4	NA	43	0	128	NA
ENSMUSP00000047325-mafft-cds.fa	193	896	795.7150259067357	193	0	23	11	0	762	NA	52	170	844	805.7705882352941	170	0	NA	32	0	535	NA
ENSMUSP00000006565-mafft-cds.fa	193	516	458.33678756476684	193	0	30	0	16	487	NA	18	163	498	469.2147239263804	163	0	NA	5	10	304	NA
ENSMUSP00000076224-mafft-cds.fa	193	757	703.0310880829015	193	0	10	25	0	572	NA	0	183	757	712.8360655737705	183	0	NA	39	0	413	NA
ENSMUSP00000109951-mafft-cds.fa	194	876	842.4536082474227	194	0	6	24	0	673	NA	0	188	876	852.7659574468086	188	0	NA	29	0	539	NA
ENSMUSP00000017348-mafft-cds.fa	194	411	386.88659793814435	194	0	16	2	1	298	NA	0	178	411	397.2584269662921	178	0	NA	3	1	294	NA
ENSMUSP00000121046-mafft-cds.fa	193	395	373.3316062176166	193	0	7	3	0	297	NA	0	186	395	376.51075268817203	186	0	NA	10	0	194	NA
ENSMUSP00000031246-mafft-cds.fa	193	334	245.0984455958549	191	1	187	0	1	334	NA	0	6	334	273.8333333333333	6	0	NA	197	0	70	NA
ENSMUSP00000080443-mafft-cds.fa	185	305	288.3891891891892	185	0	15	2	1	260	NA	0	170	305	297.0	170	0	NA	9	1	97	NA
ENSMUSP00000007814-mafft-cds.fa	194	626	567.2319587628866	194	0	10	2	3	566	NA	39	184	587	566.1358695652174	184	0	NA	21	3	294	NA
ENSMUSP00000030289-mafft-cds.fa	194	795	707.3453608247422	194	0	22	8	6	721	NA	15	172	780	724.6337209302326	172	0	NA	21	5	347	NA
ENSMUSP00000049705-mafft-cds.fa	193	1255	988.4818652849741	193	0	65	0	6	1255	NA	63	128	1192	1119.734375	128	0	NA	32	1	777	NA
ENSMUSP00000006557-mafft-cds.fa	194	263	240.79896907216494	176	8	3	10	0	146	NA	21	191	242	240.3979057591623	171	9	NA	34	0	8	NA
ENSMUSP00000053869-mafft-cds.fa	136	851	719.9264705882352	134	1	36	0	0	851	NA	22	100	829	820.39	98	1	NA	165	0	11	NA
ENSMUSP00000157119-mafft-cds.fa	184	25	24.92391304347826	74	16	0	1	0	2	NA	0	184	25	24.92391304347826	74	16	NA	1	0	2	NA
ENSMUSP00000072724-mafft-cds.fa	191	757	654.9057591623036	191	0	45	0	1	757	NA	5	146	752	727.0068493150685	146	0	NA	34	0	360	NA
ENSMUSP00000045608-mafft-cds.fa	192	179	172.67708333333334	179	6	6	0	0	142	NA	4	186	175	173.09139784946237	172	6	NA	19	0	32	NA
ENSMUSP00000125836-mafft-cds.fa	193	603	473.59067357512953	193	0	87	0	1	603	NA	21	106	582	522.1415094339623	106	0	NA	10	0	367	NA
ENSMUSP00000031287-mafft-cds.fa	193	387	319.57512953367876	193	0	51	0	1	387	NA	34	142	353	349.5845070422535	142	0	NA	32	0	99	NA
ENSMUSP00000105497-mafft-cds.fa	193	879	735.0259067357513	193	0	65	0	0	878	NA	30	128	849	777.7265625	128	0	NA	3	0	649	NA
ENSMUSP00000020490-mafft-cds.fa	193	341	243.9015544041451	191	1	125	0	0	341	NA	0	68	341	292.54411764705884	66	1	NA	125	0	90	NA
ENSMUSP00000154299-mafft-cds.fa	192	105	98.23958333333333	156	13	12	0	1	105	NA	0	180	105	100.63888888888889	144	13	NA	4	1	22	NA
ENSMUSP00000156500-mafft-cds.fa	194	582	544.2731958762887	192	1	5	3	10	388	NA	18	189	564	547.1746031746031	187	1	NA	4	10	358	NA
ENSMUSP00000013845-mafft-cds.fa	193	205	166.19689119170985	193	0	51	0	16	205	NA	21	142	184	175.6267605633803	142	0	NA	0	14	36	NA
ENSMUSP00000034749-mafft-cds.fa	193	314	270.81865284974094	191	1	45	0	0	314	NA	0	148	314	289.9932432432432	146	1	NA	29	0	121	NA
ENSMUSP00000104550-mafft-cds.fa	192	217	196.38020833333334	190	1	30	0	0	217	NA	0	162	217	206.30246913580248	160	1	NA	5	0	131	NA
ENSMUSP00000018556-mafft-cds.fa	194	1044	937.5051546391752	194	0	16	9	1	868	NA	31	178	1013	949.7359550561798	178	0	NA	137	1	540	NA
ENSMUSP00000027966-mafft-cds.fa	193	329	284.39896373056996	193	0	38	1	0	266	NA	17	155	312	291.71612903225804	155	0	NA	1	0	213	NA
ENSMUSP00000098288-mafft-cds.fa	194	479	460.08762886597935	194	0	7	0	6	266	NA	0	187	479	465.18716577540107	187	0	NA	15	6	229	NA
ENSMUSP00000034793-mafft-cds.fa	193	279	259.7046632124352	191	1	16	7	0	128	NA	8	177	271	261.8587570621469	175	1	NA	12	0	71	NA
ENSMUSP00000099881-mafft-cds.fa	194	216	207.63917525773195	182	6	13	0	0	175	NA	0	181	216	212.66298342541435	169	6	NA	11	0	95	NA
ENSMUSP00000000304-mafft-cds.fa	193	174	142.4818652849741	188	2	53	0	0	174	NA	0	140	174	159.05714285714285	135	2	NA	7	0	87	NA
ENSMUSP00000077606-mafft-cds.fa	194	512	393.80927835051546	194	0	119	0	0	478	NA	0	75	512	451.29333333333335	75	0	NA	27	0	284	NA
ENSMUSP00000128271-mafft-cds.fa	194	375	360.0927835051546	183	5	5	12	0	201	NA	0	189	375	363.005291005291	178	5	NA	24	0	116	NA
ENSMUSP00000152473-mafft-cds.fa	193	519	477.8756476683938	191	1	7	0	1	460	NA	27	186	492	471.7903225806452	184	1	NA	13	1	265	NA
ENSMUSP00000082952-mafft-cds.fa	193	425	228.3782383419689	193	0	192	0	0	425	NA	0	1	425	365.0	1	0	NA	425	0	0	NA
ENSMUSP00000130407-mafft-cds.fa	162	67	46.376543209876544	96	20	104	0	0	67	NA	0	58	67	66.93103448275862	38	8	NA	21	0	0	NA
ENSMUSP00000142807-mafft-cds.fa	193	467	397.86528497409324	193	0	50	0	0	467	NA	6	143	461	425.6083916083916	143	0	NA	6	0	308	NA
ENSMUSP00000102240-mafft-cds.fa	193	315	249.09326424870466	189	2	77	0	0	315	NA	16	116	299	274.80172413793105	112	2	NA	8	0	175	NA
ENSMUSP00000157208-mafft-cds.fa	193	304	276.3419689119171	189	2	24	0	0	304	NA	0	169	304	289.0887573964497	165	2	NA	19	0	126	NA
ENSMUSP00000110859-mafft-cds.fa	193	850	632.0569948186528	193	0	152	0	0	824	NA	0	41	850	720.2439024390244	41	0	NA	80	0	552	NA
ENSMUSP00000030436-mafft-cds.fa	189	145	135.24867724867724	171	6	7	1	2	91	NA	4	182	141	134.94505494505495	164	6	NA	1	2	48	NA
ENSMUSP00000043691-mafft-cds.fa	193	1151	669.7875647668394	193	0	192	0	1	1149	NA	0	1	1151	975.0	1	0	NA	1151	0	0	NA
ENSMUSP00000017365-mafft-cds.fa	194	536	459.94329896907215	191	1	38	0	1	536	NA	29	156	507	483.3333333333333	153	1	NA	13	0	304	NA
ENSMUSP00000120830-mafft-cds.fa	194	782	555.7371134020618	194	0	133	0	0	782	NA	0	61	782	678.5901639344262	61	0	NA	22	0	572	NA
ENSMUSP00000037356-mafft-cds.fa	193	529	478.32124352331607	193	0	19	0	1	529	NA	13	174	516	484.2298850574713	174	0	NA	17	1	272	NA
ENSMUSP00000027802-mafft-cds.fa	193	321	278.9896373056995	193	0	44	0	1	321	NA	5	149	316	296.22147651006713	149	0	NA	5	1	242	NA
ENSMUSP00000108326-mafft-cds.fa	193	380	345.0362694300518	193	0	25	0	1	380	NA	7	168	373	356.0059523809524	168	0	NA	0	1	185	NA
ENSMUSP00000110593-mafft-cds.fa	194	1402	1296.9226804123712	194	0	14	1	0	1298	NA	0	180	1402	1331.6555555555556	180	0	NA	28	0	946	NA
ENSMUSP00000117583-mafft-cds.fa	186	58	49.236559139784944	144	12	66	0	1	58	NA	0	120	58	56.90833333333333	101	6	NA	5	0	1	NA
ENSMUSP00000156847-mafft-cds.fa	192	131	124.77604166666667	177	4	8	0	1	60	NA	4	184	127	124.8804347826087	166	4	NA	0	1	21	NA
ENSMUSP00000078540-mafft-cds.fa	194	1064	838.5979381443299	194	0	83	0	2	1064	NA	60	111	1004	919.0450450450451	111	0	NA	19	1	798	NA
ENSMUSP00000092242-mafft-cds.fa	193	254	209.0259067357513	193	0	42	0	4	193	NA	21	151	233	217.27814569536423	151	0	NA	13	3	110	NA
ENSMUSP00000106410-mafft-cds.fa	194	887	768.5309278350516	194	0	39	0	15	786	NA	32	155	855	803.1354838709677	155	0	NA	35	14	622	NA
ENSMUSP00000084838-mafft-cds.fa	192	245	185.02083333333334	188	2	105	0	0	245	NA	0	87	245	222.93103448275863	83	2	NA	34	0	76	NA
ENSMUSP00000133216-mafft-cds.fa	179	863	809.4860335195531	179	0	27	1	0	676	NA	0	152	863	846.2763157894736	152	0	NA	42	0	208	NA
ENSMUSP00000037257-mafft-cds.fa	193	287	121.81865284974093	175	5	184	0	0	278	NA	0	9	287	257.1111111111111	9	0	NA	136	0	70	NA
ENSMUSP00000136467-mafft-cds.fa	193	493	345.6943005181347	193	0	132	0	0	493	NA	0	61	493	436.7049180327869	61	0	NA	44	0	329	NA
ENSMUSP00000064084-mafft-cds.fa	194	1040	843.2989690721649	194	0	75	0	10	1022	NA	35	119	1005	927.9243697478992	119	0	NA	11	10	538	NA
ENSMUSP00000037238-mafft-cds.fa	193	403	291.04145077720204	191	1	111	0	1	403	NA	0	82	403	351.6707317073171	80	1	NA	61	0	220	NA
ENSMUSP00000113527-mafft-cds.fa	193	698	634.740932642487	193	0	22	0	0	698	NA	9	171	689	652.9941520467836	171	0	NA	0	0	663	NA
ENSMUSP00000128391-mafft-cds.fa	193	520	435.2642487046632	193	0	72	0	0	520	NA	12	121	508	485.89256198347107	121	0	NA	5	0	314	NA
ENSMUSP00000013559-mafft-cds.fa	194	601	386.4020618556701	194	0	185	0	11	601	NA	0	9	601	501.55555555555554	9	0	NA	290	0	105	NA
ENSMUSP00000034594-mafft-cds.fa	190	453	377.9157894736842	188	1	61	0	0	453	NA	9	129	444	410.4418604651163	127	1	NA	11	0	283	NA
ENSMUSP00000146101-mafft-cds.fa	194	867	701.840206185567	194	0	75	0	1	813	NA	26	119	841	770.6890756302521	119	0	NA	7	1	593	NA
ENSMUSP00000156005-mafft-cds.fa	193	147	119.89119170984456	163	11	98	0	0	147	NA	0	95	147	146.70526315789473	83	5	NA	20	0	4	NA
ENSMUSP00000113499-mafft-cds.fa	193	434	369.7979274611399	193	0	53	0	0	434	NA	33	140	401	388.55	140	0	NA	16	0	109	NA
ENSMUSP00000094882-mafft-cds.fa	193	2299	1539.8756476683939	193	0	180	0	0	2299	NA	0	13	2299	1899.3076923076924	13	0	NA	883	0	753	NA
ENSMUSP00000068971-mafft-cds.fa	193	300	290.65284974093265	189	2	13	0	0	300	NA	0	180	300	296.0111111111111	176	2	NA	7	0	128	NA
ENSMUSP00000107233-mafft-cds.fa	193	915	770.6424870466321	193	0	56	0	0	850	NA	16	137	899	826.5985401459855	137	0	NA	16	0	568	NA
ENSMUSP00000118125-mafft-cds.fa	193	227	180.89637305699483	191	1	76	0	0	197	NA	3	117	224	213.23931623931625	115	1	NA	8	0	73	NA
ENSMUSP00000158711-mafft-cds.fa	176	106	78.63636363636364	137	14	85	0	0	106	NA	0	91	106	105.86813186813187	82	4	NA	11	0	4	NA
ENSMUSP00000102923-mafft-cds.fa	190	214	181.7	178	6	56	0	1	182	NA	18	134	196	194.7089552238806	126	4	NA	26	1	4	NA
ENSMUSP00000088057-mafft-cds.fa	194	238	192.02061855670104	190	1	75	2	56	202	NA	10	119	228	209.69747899159663	119	0	NA	12	47	151	NA
ENSMUSP00000039452-mafft-cds.fa	194	4090	1325.2113402061855	194	0	194	0	1	4067	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000065877-mafft-cds.fa	193	405	352.10362694300517	193	0	43	0	0	405	NA	8	150	397	383.18666666666667	150	0	NA	8	0	144	NA
ENSMUSP00000038653-mafft-cds.fa	193	1221	937.3782383419689	193	0	80	4	0	1194	NA	63	113	1158	1071.7787610619469	113	0	NA	57	0	566	NA
ENSMUSP00000036721-mafft-cds.fa	193	319	266.5077720207254	193	0	55	0	0	319	NA	0	138	319	291.42028985507244	138	0	NA	5	0	193	NA
ENSMUSP00000052444-mafft-cds.fa	184	368	345.6630434782609	178	3	25	5	0	314	NA	9	159	359	356.9496855345912	153	3	NA	33	0	57	NA
ENSMUSP00000129591-mafft-cds.fa	190	121	115.19473684210526	168	7	7	0	1	64	NA	0	183	121	116.74863387978142	161	7	NA	0	1	29	NA
ENSMUSP00000101759-mafft-cds.fa	193	522	390.8860103626943	191	1	102	0	8	522	NA	0	91	522	472.3076923076923	91	0	NA	12	6	377	NA
ENSMUSP00000108207-mafft-cds.fa	194	1579	1380.5	194	0	12	12	1	1352	NA	73	182	1506	1382.89010989011	182	0	NA	73	1	1048	NA
ENSMUSP00000029178-mafft-cds.fa	193	527	432.44559585492226	193	0	65	0	1	527	NA	0	128	527	479.21875	128	0	NA	31	1	330	NA
ENSMUSP00000125253-mafft-cds.fa	194	503	473.1958762886598	192	1	30	18	0	294	NA	0	164	503	499.2621951219512	162	1	NA	46	0	124	NA
